TrueSpecies,subject_id,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
['dikdik'],84355155,2021-11-08 06:29:02,Site_35_part4_IMG_4895,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],84355162,2021-11-08 06:29:12,Site_35_part4_IMG_4902,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],84355168,2021-11-08 12:23:13,Site_35_part4_IMG_4909,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],84355172,2021-11-08 12:23:42,Site_35_part4_IMG_4913,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355173,2021-11-08 12:44:43,Site_35_part4_IMG_4914,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355176,2021-11-08 12:51:12,Site_35_part4_IMG_4917,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],84355182,2021-11-08 13:20:33,Site_35_part4_IMG_4923,2,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,2
['zebraplains'],84355231,2021-11-08 13:59:47,Site_35_part4_IMG_4972,2,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],84355234,2021-11-08 13:59:50,Site_35_part4_IMG_4975,2,"[['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,1
['zebraplains'],84355249,2021-11-08 14:00:03,Site_35_part4_IMG_4990,2,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains', 'guineafowlvulturine'], ['guineafowlvulturine', 'zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains', 'guineafowlvulturine'], ['zebraplains']]",2,3
['zebraplains'],84355263,2021-11-08 14:00:26,Site_35_part4_IMG_5004,2,"[['zebraplains'], ['guineafowlvulturine', 'zebraplains'], ['zebraplains', 'guineafowlvulturine'], ['guineafowlvulturine', 'zebragrevys'], ['guineafowlvulturine', 'zebraplains'], ['zebraplains', 'guineafowlvulturine'], ['guineafowlvulturine', 'zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains', 'guineafowlvulturine']]",3,8
['zebraplains'],84355267,2021-11-08 14:00:28,Site_35_part4_IMG_5008,2,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,1
['guineafowlvulturine'],84355279,2021-11-08 14:31:23,Site_35_part4_IMG_5020,2,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",3,2
['guineafowlvulturine'],84355293,2021-11-08 17:49:44,Site_35_part4_IMG_5035,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355300,2021-11-08 17:54:39,Site_35_part4_IMG_5042,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355301,2021-11-08 17:54:39,Site_35_part4_IMG_5043,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355312,2021-11-09 08:59:39,Site_35_part4_IMG_5054,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355338,2021-11-09 09:01:31,Site_35_part4_IMG_5081,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355359,2021-11-09 09:02:47,Site_35_part4_IMG_5102,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355363,2021-11-09 09:02:50,Site_35_part4_IMG_5106,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],84355368,2021-11-09 09:02:55,Site_35_part4_IMG_5111,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84355374,2021-11-09 13:24:06,Site_35_part4_IMG_5122,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlvulturine'],84355394,2021-11-09 15:24:55,Site_35_part4_IMG_5143,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84355407,2021-11-10 05:52:18,Site_35_part4_IMG_5160,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355412,2021-11-10 05:52:23,Site_35_part4_IMG_5165,2,"[['impala'], ['impala'], ['impala'], ['zebraplains'], ['impala'], ['impala'], ['livestock'], ['impala'], ['impala'], ['impala'], ['impala']]",3,2
['hare'],84355420,2021-11-10 06:22:38,Site_35_part4_IMG_5175,2,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['guineafowlvulturine'],84355444,2021-11-10 16:08:05,Site_35_part4_IMG_5205,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355459,2021-11-10 16:08:24,Site_35_part4_IMG_5220,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['dikdik'],84355527,2021-11-12 20:38:54,Site_35_part4_IMG_5317,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],84355548,2021-11-12 23:25:12,Site_35_part4_IMG_5340,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355556,2021-11-13 06:12:36,Site_35_part4_IMG_5351,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala']]",2,1
['impala'],84355568,2021-11-13 06:12:59,Site_35_part4_IMG_5364,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['dikdik'],84355586,2021-11-13 07:06:52,Site_35_part4_IMG_5383,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala']]",2,1
['dikdik'],84355595,2021-11-13 07:07:01,Site_35_part4_IMG_5392,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],84355624,2021-11-13 13:15:08,Site_35_part4_IMG_5423,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355670,2021-11-13 13:31:48,Site_35_part4_IMG_5471,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84355698,2021-11-14 06:17:24,Site_35_part4_IMG_5507,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355707,2021-11-14 06:17:30,Site_35_part4_IMG_5516,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355708,2021-11-14 06:17:31,Site_35_part4_IMG_5517,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['livestock']]",2,1
['guineafowlvulturine'],84355768,2021-11-14 09:01:57,Site_35_part4_IMG_5580,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355771,2021-11-14 09:02:08,Site_35_part4_IMG_5583,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355801,2021-11-14 11:14:43,Site_35_part4_IMG_5614,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84355802,2021-11-14 11:14:43,Site_35_part4_IMG_5615,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],84355826,2021-11-14 13:08:59,Site_35_part4_IMG_5639,2,"[['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",3,2
['impala'],84355835,2021-11-14 17:48:46,Site_35_part4_IMG_5648,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355863,2021-11-15 06:30:18,Site_35_part4_IMG_5679,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355893,2021-11-15 06:31:55,Site_35_part4_IMG_5711,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355918,2021-11-15 13:58:04,Site_35_part4_IMG_5742,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['giraffe'],84355956,2021-11-16 19:32:02,Site_35_part4_IMG_5794,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['camel'], ['giraffe'], ['giraffe'], ['camel'], ['camel'], ['impala'], ['giraffe']]",3,4
['giraffe'],84355976,2021-11-16 19:36:40,Site_35_part4_IMG_5817,2,"[['giraffe'], ['camel'], ['livestock'], ['giraffe'], ['camel'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['camel']]",3,4
['zebraplains'],84356044,2021-11-17 06:34:03,Site_35_part4_IMG_5895,2,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],84356046,2021-11-17 06:34:04,Site_35_part4_IMG_5897,2,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['dikdik'],84356110,2021-11-17 23:42:01,Site_35_part4_IMG_5970,2,"[['dikdik'], ['elephant', 'dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",2,1
['impala'],84356128,2021-11-18 06:19:38,Site_35_part4_IMG_5992,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84356147,2021-11-18 06:22:08,Site_35_part4_IMG_6013,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],84356150,2021-11-18 06:22:12,Site_35_part4_IMG_6016,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84356158,2021-11-18 06:22:26,Site_35_part4_IMG_6024,2,"[['camel'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],84356165,2021-11-18 06:23:20,Site_35_part4_IMG_6031,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik']]",2,1
['guineafowlvulturine'],84356173,2021-11-18 06:39:56,Site_35_part4_IMG_6039,2,"[['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['impala'],84356175,2021-11-18 22:22:03,Site_35_part4_IMG_6042,2,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],84356182,2021-11-18 22:22:15,Site_35_part4_IMG_6049,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik']]",2,1
['impala'],84356204,2021-11-18 22:48:00,Site_35_part4_IMG_6074,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['baboon'],84356258,2021-10-05 15:30:00,Site_43_part3_IMG_0005,2,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['baboon'],84356268,2021-10-05 15:33:09,Site_43_part3_IMG_0015,2,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['impala'],84356332,2021-10-07 07:57:52,Site_43_part3_IMG_0111,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['zebragrevys'],84356390,2021-10-09 05:22:01,Site_43_part3_IMG_0278,2,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",1,0
['hare'],84356404,2021-10-09 22:51:54,Site_43_part3_IMG_0337,2,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['guineafowlvulturine'],84356408,2021-10-10 12:26:21,Site_43_part3_IMG_0372,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84356414,2021-10-11 13:53:39,Site_43_part3_IMG_0544,2,"[['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,2
['elephant'],84356467,2021-10-11 23:39:10,Site_43_part3_IMG_0620,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['hippo']]",2,1
['dikdik'],84356470,2021-10-12 00:30:17,Site_43_part3_IMG_0624,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['hare'], ['dikdik'], ['dikdik']]",2,1
['dikdik'],84356525,2021-10-14 19:16:48,Site_43_part3_IMG_1878,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",2,1
['dikdik'],84356589,2021-10-19 01:30:33,Site_43_part3_IMG_3437,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['buffalo'],84356606,2021-10-19 08:02:23,Site_43_part3_IMG_3456,2,"[['buffalo', 'birdother'], ['buffalo'], ['buffalo'], ['birdother', 'buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo']]",3,3
['dikdik'],84356625,2021-10-19 17:45:37,Site_43_part3_IMG_3550,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
